rollout,policy,followup_cost_units,n_efficacy_followups,n_safety_followups,n_advanced,downstream_cost_units,posterior_expected_portfolio_value,realised_portfolio_value,oracle_portfolio_value,oracle_regret,advanced_technical_success_rate,oracle_n_advanced
438,portfolio_voi,24,1,10,5,111,224.00221833211003,324.54809006044354,449.0598304014777,124.51174034103417,1.0,6
439,no_followup,0,0,0,5,124,143.94547660752738,276.2070411421092,409.5296964731821,133.32265533107295,1.0,6
439,uniform,24,4,4,5,124,154.93920197243517,276.2070411421092,409.5296964731821,133.32265533107295,1.0,6
439,uncertainty,24,0,12,5,129,210.52075671378412,285.7644612844018,409.5296964731821,123.76523518878031,1.0,6
439,portfolio_voi,24,1,10,6,129,226.2769610776984,324.92192907935123,409.5296964731821,84.6077673938309,0.8333333333333334,6
440,no_followup,0,0,0,6,127,181.1906947608305,45.641590951488496,312.33082975758884,266.6892388061003,0.3333333333333333,5
440,uniform,24,4,4,6,129,178.76647157674807,103.49059555211481,312.33082975758884,208.84023420547402,0.5,5
440,uncertainty,24,0,12,6,127,247.23721377469562,117.01921817477074,312.33082975758884,195.3116115828181,0.5,5
440,portfolio_voi,24,2,8,5,112,226.1659657177884,191.86822277539704,312.33082975758884,120.4626069821918,0.8,5
441,no_followup,0,0,0,6,125,143.2989627369783,185.4143069007542,385.40338439731136,199.98907749655714,0.6666666666666666,6
441,uniform,24,4,4,6,125,145.53042524802498,185.4143069007542,385.40338439731136,199.98907749655714,0.6666666666666666,6
441,uncertainty,24,2,8,5,127,197.13912405381075,296.28784608218757,385.40338439731136,89.11553831512379,1.0,6
441,portfolio_voi,24,3,6,6,128,235.91304778954162,379.7687887923869,385.40338439731136,5.6345956049244705,1.0,6
442,no_followup,0,0,0,5,130,171.7362703063786,247.27493511118774,333.1522293035651,85.87729419237735,0.8,5
442,uniform,24,4,4,5,129,199.1379150508215,127.94820161843015,333.1522293035651,205.20402768513495,0.6,5
442,uncertainty,24,1,10,5,129,213.11382226203236,127.94820161843015,333.1522293035651,205.20402768513495,0.6,5
442,portfolio_voi,24,2,8,5,117,262.47190757483224,166.38877611228253,333.1522293035651,166.76345319128257,0.6,5
443,no_followup,0,0,0,6,121,147.52031427987131,311.366187718864,432.0294522333948,120.6632645145308,0.8333333333333334,6
443,uniform,24,4,4,6,125,148.0961145350197,391.31460399724625,432.0294522333948,40.714848236148555,1.0,6
443,uncertainty,24,1,10,6,125,279.4025993198619,391.31460399724625,432.0294522333948,40.714848236148555,1.0,6
443,portfolio_voi,24,2,8,6,110,297.0510419080231,322.366187718864,432.0294522333948,109.6632645145308,0.8333333333333334,6
444,no_followup,0,0,0,6,126,177.20678954218397,282.3194295266471,349.25400015299726,66.93457062635014,0.8333333333333334,6
444,uniform,24,4,4,6,126,193.9588996093836,282.3194295266471,349.25400015299726,66.93457062635014,0.8333333333333334,6
444,uncertainty,24,1,10,6,128,271.5871642440889,273.19564710633557,349.25400015299726,76.0583530466617,0.8333333333333334,6
444,portfolio_voi,24,1,10,6,128,243.0099615858431,273.19564710633557,349.25400015299726,76.0583530466617,0.8333333333333334,6
445,no_followup,0,0,0,5,125,154.62533477914818,43.9088059000978,404.7878395532201,360.8790336531223,0.4,6
445,uniform,24,4,4,5,121,172.7279531960251,142.18803533435374,404.7878395532201,262.5998042188664,0.6,6
445,uncertainty,24,1,10,5,117,160.50546942771902,180.86269949553935,404.7878395532201,223.92514005768078,0.8,6
445,portfolio_voi,24,3,6,5,119,158.8145512395258,231.85187383443588,404.7878395532201,172.93596571878425,1.0,6
446,no_followup,0,0,0,6,129,189.04694584167908,328.51660916034814,436.4771387880693,107.96052962772114,0.8333333333333334,6
446,uniform,24,4,4,6,129,203.33552878568815,328.51660916034814,436.4771387880693,107.96052962772114,0.8333333333333334,6
446,uncertainty,24,1,10,6,127,235.852849755357,366.55655561523974,436.4771387880693,69.92058317282954,1.0,6
446,portfolio_voi,24,2,8,6,123,218.02865405979202,307.75221222363854,436.4771387880693,128.72492656443075,0.8333333333333334,6
447,no_followup,0,0,0,6,125,170.62292746670232,127.93237486070817,401.9558601166951,274.0234852559869,0.5,6
447,uniform,24,4,4,6,129,212.90263814148983,214.62429561994458,401.9558601166951,187.3315644967505,0.6666666666666666,6
447,uncertainty,24,0,12,6,124,236.1583786102325,306.22755660209907,401.9558601166951,95.728303514596,0.8333333333333334,6
447,portfolio_voi,24,1,10,6,124,215.4570422499936,367.87094036005965,401.9558601166951,34.08491975663543,1.0,6
448,no_followup,0,0,0,6,124,176.77869300588287,164.77424748640234,443.1828642321532,278.4086167457508,0.6666666666666666,6
448,uniform,24,4,4,6,126,186.79693165859737,249.99690329975428,443.1828642321532,193.1859609323989,0.8333333333333334,6
448,uncertainty,24,1,10,6,127,248.29485204115997,144.34827552009574,443.1828642321532,298.83458871205744,0.5,6
448,portfolio_voi,24,2,8,6,129,225.37852601707894,180.4734294457232,443.1828642321532,262.70943478642994,0.6666666666666666,6
449,no_followup,0,0,0,6,129,183.11807813101308,245.0795677566834,467.9029558274503,222.8233880707669,0.6666666666666666,6
449,uniform,24,4,4,6,129,215.61912782202745,340.1137162504538,467.9029558274503,127.78923957699647,0.8333333333333334,6
449,uncertainty,24,0,12,5,128,243.71721204978024,310.64239217549954,467.9029558274503,157.26056365195075,1.0,6
449,portfolio_voi,24,3,6,5,129,174.63217627552046,245.32523356099694,467.9029558274503,222.57772226645335,0.8,6
450,no_followup,0,0,0,6,127,148.79145137173498,279.45033485478115,446.6341220835211,167.18378722873996,0.8333333333333334,6
450,uniform,24,4,4,6,127,153.9943785337676,279.45033485478115,446.6341220835211,167.18378722873996,0.8333333333333334,6
450,uncertainty,24,2,8,5,118,176.92292924758328,212.0059631162192,446.6341220835211,234.6281589673019,0.8,6
450,portfolio_voi,24,4,4,6,130,245.441093056092,237.06640144295363,446.6341220835211,209.56772064056747,0.6666666666666666,6
451,no_followup,0,0,0,6,125,231.79379907799213,89.99103522338348,395.0931689905766,305.1021337671931,0.5,6
451,uniform,24,4,4,6,125,231.79379907799213,89.99103522338348,395.0931689905766,305.1021337671931,0.5,6
451,uncertainty,24,2,8,6,125,229.55784328331487,89.99103522338348,395.0931689905766,305.1021337671931,0.5,6
451,portfolio_voi,24,3,6,6,128,280.9236833027659,154.34726966237713,395.0931689905766,240.74589932819947,0.6666666666666666,6
452,no_followup,0,0,0,6,129,191.93365670043866,308.02791418202486,415.8323234820561,107.80440930003124,0.8333333333333334,6
452,uniform,24,4,4,5,126,244.8689625659227,350.5344178991974,415.8323234820561,65.29790558285868,1.0,6
452,uncertainty,24,0,12,6,129,270.1633105026104,285.264005076089,415.8323234820561,130.5683184059671,0.8333333333333334,6
452,portfolio_voi,24,3,6,6,127,373.3037732428829,231.41905659923344,415.8323234820561,184.41326688282265,0.6666666666666666,6
453,no_followup,0,0,0,6,130,174.12179716654123,0.11495311118834195,291.254606731379,291.13965362019064,0.3333333333333333,5
453,uniform,24,4,4,6,119,209.6457989949776,88.54034141905062,291.254606731379,202.7142653123284,0.5,5
453,uncertainty,24,1,10,5,118,182.54596070274445,147.31283249272175,291.254606731379,143.94177423865725,0.8,5
453,portfolio_voi,24,2,8,6,127,181.23068284165555,186.22709369007606,291.254606731379,105.02751304130294,0.6666666666666666,5
454,no_followup,0,0,0,5,129,213.74189058440413,257.96630941728154,390.5831453045406,132.61683588725907,0.8,6
454,uniform,24,4,4,6,128,213.52590468331553,152.87391815017048,390.5831453045406,237.70922715437013,0.5,6
454,uncertainty,24,0,12,5,118,247.97738536655925,189.92723870557404,390.5831453045406,200.65590659896657,0.6,6
454,portfolio_voi,24,1,10,5,118,237.6448687732279,268.0422125392272,390.5831453045406,122.54093276531341,0.8,6
455,no_followup,0,0,0,6,124,188.87957886104533,316.3552293943726,409.75183822122335,93.39660882685075,0.8333333333333334,6
455,uniform,24,4,4,6,128,247.568000572147,213.31434535664795,409.75183822122335,196.4374928645754,0.6666666666666666,6
455,uncertainty,24,0,12,6,127,290.726096949987,229.46933725868234,409.75183822122335,180.282500962541,0.6666666666666666,6
455,portfolio_voi,24,0,12,6,123,302.7565543474093,290.0172252460033,409.75183822122335,119.73461297522005,0.8333333333333334,6
456,no_followup,0,0,0,6,130,295.29364238893925,422.76457757868434,473.88536792551326,51.120790346828926,1.0,6
456,uniform,24,4,4,6,129,308.90839916368844,460.2328952587525,473.88536792551326,13.652472666760787,1.0,6
456,uncertainty,24,1,10,6,121,343.91874115135107,441.25023620102183,473.88536792551326,32.63513172449143,1.0,6
456,portfolio_voi,24,0,12,6,121,353.2662303344344,441.25023620102183,473.88536792551326,32.63513172449143,1.0,6
457,no_followup,0,0,0,5,125,191.3763878355873,252.60019844544897,403.27654453688706,150.6763460914381,0.8,6
457,uniform,24,4,4,5,125,207.22027889089932,348.0923389755267,403.27654453688706,55.184205561360386,1.0,6
457,uncertainty,24,3,6,5,130,190.13975836058415,235.6900103040987,403.27654453688706,167.58653423278835,0.8,6
457,portfolio_voi,24,4,4,5,125,189.86066786617198,252.60019844544897,403.27654453688706,150.6763460914381,0.8,6
458,no_followup,0,0,0,5,116,175.38360137100813,135.17005991737597,360.265876225851,225.09581630847504,0.6,5
458,uniform,24,4,4,5,121,183.16461281583193,125.08209826499831,360.265876225851,235.1837779608527,0.6,5
458,uncertainty,24,1,10,5,124,222.25437191048684,141.35600911528752,360.265876225851,218.90986711056348,0.6,5
458,portfolio_voi,24,2,8,5,126,222.75888026423638,193.3088323371108,360.265876225851,166.9570438887402,0.8,5
459,no_followup,0,0,0,5,126,191.80271973134484,207.10760727330472,347.6971042975114,140.58949702420665,0.8,6
459,uniform,24,4,4,5,126,196.96081976133738,207.10760727330472,347.6971042975114,140.58949702420665,0.8,6
459,uncertainty,24,1,10,5,124,217.33864864979776,214.03012046860778,347.6971042975114,133.6669838289036,0.8,6
459,portfolio_voi,24,2,8,5,114,202.25715628365998,132.37559193215787,347.6971042975114,215.3215123653535,0.6,6
460,no_followup,0,0,0,6,128,183.68133136630917,392.98856642617244,476.0288771719427,83.04031074577028,1.0,6
460,uniform,24,4,4,6,128,185.66842887048887,308.2713823380972,476.0288771719427,167.7574948338455,0.8333333333333334,6
460,uncertainty,24,1,10,6,128,272.48038791204044,392.98856642617244,476.0288771719427,83.04031074577028,1.0,6
460,portfolio_voi,24,4,4,6,128,285.8850368750378,308.2713823380972,476.0288771719427,167.7574948338455,0.8333333333333334,6
461,no_followup,0,0,0,6,111,71.10324351720591,11.508363526081148,323.854025447315,312.34566192123384,0.3333333333333333,6
461,uniform,24,4,4,6,108,85.48431680964762,91.48366389544107,323.854025447315,232.37036155187394,0.5,6
461,uncertainty,24,0,12,6,117,121.05827447196081,67.27667387286843,323.854025447315,256.57735157444654,0.5,6
461,portfolio_voi,24,2,8,6,117,166.70447692488386,67.27667387286843,323.854025447315,256.57735157444654,0.5,6
462,no_followup,0,0,0,6,126,244.05841603809662,244.56899514851767,374.0783771621604,129.50938201364272,0.6666666666666666,5
462,uniform,24,4,4,6,127,260.1005101735265,328.6420983743664,374.0783771621604,45.43627878779398,0.8333333333333334,5
462,uncertainty,24,0,12,5,128,259.65382358258137,361.70187220475543,374.0783771621604,12.376504957404961,1.0,5
462,portfolio_voi,24,1,10,5,116,271.77557704457115,341.47680757813214,374.0783771621604,32.601569584028255,1.0,5
463,no_followup,0,0,0,6,129,313.01188570679346,468.12543416098964,483.3457389150107,15.220304754021072,1.0,6
463,uniform,24,4,4,6,129,313.01188570679346,468.12543416098964,483.3457389150107,15.220304754021072,1.0,6
463,uncertainty,24,1,10,6,129,349.91232161738895,468.12543416098964,483.3457389150107,15.220304754021072,1.0,6
463,portfolio_voi,24,4,4,6,124,438.6400240617941,483.3457389150107,483.3457389150107,0.0,1.0,6
464,no_followup,0,0,0,6,121,153.6626347102644,136.20891673658227,384.64387653068036,248.4349597940981,0.6666666666666666,6
464,uniform,24,4,4,6,121,155.69072244109486,136.20891673658227,384.64387653068036,248.4349597940981,0.6666666666666666,6
464,uncertainty,24,0,12,6,112,209.9002340238288,243.96378846579543,384.64387653068036,140.68008806488493,0.8333333333333334,6
464,portfolio_voi,24,3,6,6,124,234.22283040272077,330.2280555452559,384.64387653068036,54.41582098542443,1.0,6
465,no_followup,0,0,0,6,129,206.33450327444805,308.2573951404002,463.67090560539486,155.41351046499466,0.8333333333333334,6
465,uniform,24,4,4,6,129,206.33450327444805,308.2573951404002,463.67090560539486,155.41351046499466,0.8333333333333334,6
465,uncertainty,24,0,12,6,129,273.42957191735553,318.39710741484765,463.67090560539486,145.2737981905472,0.8333333333333334,6
465,portfolio_voi,24,2,8,6,130,264.39306336989944,368.96060996714266,463.67090560539486,94.7102956382522,0.8333333333333334,6
466,no_followup,0,0,0,6,130,187.89409582607956,208.82753349166933,421.00582543602604,212.17829194435672,0.6666666666666666,6
466,uniform,24,4,4,6,130,243.9594298001346,127.70225430740692,421.00582543602604,293.3035711286191,0.5,6
466,uncertainty,24,0,12,6,130,303.51506618882996,221.08171774655597,421.00582543602604,199.92410768947008,0.6666666666666666,6
466,portfolio_voi,24,2,8,6,114,283.9153547922977,237.08171774655597,421.00582543602604,183.92410768947008,0.6666666666666666,6
467,no_followup,0,0,0,6,122,218.0313214070676,172.19759015132922,436.0906593725723,263.8930692212431,0.5,6
467,uniform,24,4,4,6,122,242.53230479575345,172.19759015132922,436.0906593725723,263.8930692212431,0.5,6
467,uncertainty,24,0,12,6,125,305.0489024160314,239.08700502417014,436.0906593725723,197.00365434840216,0.6666666666666666,6
467,portfolio_voi,24,1,10,6,127,318.3358746414946,339.6419191128965,436.0906593725723,96.44874025967579,0.8333333333333334,6
468,no_followup,0,0,0,6,128,207.2436034600671,207.688506098418,375.8321845223286,168.1436784239106,0.6666666666666666,6
468,uniform,24,4,4,6,128,227.90676850956578,207.688506098418,375.8321845223286,168.1436784239106,0.6666666666666666,6
468,uncertainty,24,0,12,5,119,215.9394396881532,322.0569080941093,375.8321845223286,53.775276428219286,1.0,6
468,portfolio_voi,24,2,8,5,118,233.44692797561947,323.33715006212304,375.8321845223286,52.495034460205545,1.0,6
469,no_followup,0,0,0,6,130,252.5974342848798,320.21815493710596,412.29367949979485,92.07552456268888,0.8333333333333334,6
469,uniform,24,4,4,6,124,270.73550346562035,249.5196403907156,412.29367949979485,162.77403910907924,0.6666666666666666,6
469,uncertainty,24,0,12,5,130,278.9769709477571,132.92900354443586,412.29367949979485,279.36467595535896,0.6,6
469,portfolio_voi,24,0,12,5,128,318.6680564812514,181.276570026398,412.29367949979485,231.01710947339686,0.6,6
470,no_followup,0,0,0,6,117,157.90819095006617,62.42738993314564,302.2706120124075,239.8432220792619,0.5,5
470,uniform,24,4,4,6,123,170.19678889228118,63.495646153966746,302.2706120124075,238.7749658584408,0.5,5
470,uncertainty,24,0,12,6,116,205.72652613669268,114.97036382249082,302.2706120124075,187.30024818991672,0.5,5
470,portfolio_voi,24,1,10,6,119,229.57069088367888,161.9273071920268,302.2706120124075,140.34330482038072,0.6666666666666666,5
471,no_followup,0,0,0,6,127,154.06304567723015,317.1070935408513,464.07701899088084,146.96992545002956,0.8333333333333334,6
471,uniform,24,4,4,6,127,183.3091938974679,317.1070935408513,464.07701899088084,146.96992545002956,0.8333333333333334,6
471,uncertainty,24,1,10,6,129,196.62276572755772,322.10870296399116,464.07701899088084,141.96831602688968,0.8333333333333334,6
471,portfolio_voi,24,2,8,6,129,309.4210550471003,322.10870296399116,464.07701899088084,141.96831602688968,0.8333333333333334,6
472,no_followup,0,0,0,6,130,271.05333107585335,309.44540614539335,386.62026189271444,77.17485574732109,0.8333333333333334,6
472,uniform,24,4,4,6,130,264.20822837278456,309.44540614539335,386.62026189271444,77.17485574732109,0.8333333333333334,6
472,uncertainty,24,0,12,6,128,295.20923034241304,379.89250542600314,386.62026189271444,6.727756466711298,1.0,6
472,portfolio_voi,24,2,8,6,129,309.03909641412116,386.62026189271444,386.62026189271444,0.0,1.0,6
473,no_followup,0,0,0,5,130,191.97016324037193,75.63952188282786,306.2685490494795,230.6290271666516,0.4,5
473,uniform,24,4,4,6,130,200.12917755466253,75.63952188282786,306.2685490494795,230.6290271666516,0.3333333333333333,5
473,uncertainty,24,1,10,5,127,178.292541654545,78.63952188282786,306.2685490494795,227.6290271666516,0.4,5
473,portfolio_voi,24,1,10,5,126,189.46028167984565,235.55927021848095,306.2685490494795,70.70927883099853,0.8,5
474,no_followup,0,0,0,6,130,215.62615885263662,419.5220243626544,460.5485830720999,41.02655870944551,1.0,6
474,uniform,24,4,4,6,126,224.01017533779276,418.35505525618225,460.5485830720999,42.19352781591766,1.0,6
474,uncertainty,24,0,12,6,130,261.46933691069665,404.66221371584663,460.5485830720999,55.88636935625328,1.0,6
474,portfolio_voi,24,2,8,6,125,308.28275567156095,417.6642863072694,460.5485830720999,42.88429676483054,1.0,6
475,no_followup,0,0,0,5,129,189.65428699309263,44.178508534123395,402.12021408654863,357.9417055524252,0.4,6
475,uniform,24,4,4,5,129,189.65428699309263,44.178508534123395,402.12021408654863,357.9417055524252,0.4,6
475,uncertainty,24,0,12,5,121,208.46735031691742,189.79053973882253,402.12021408654863,212.3296743477261,0.8,6
475,portfolio_voi,24,1,10,5,115,212.4434739190454,327.5605535710376,402.12021408654863,74.55966051551104,1.0,6
476,no_followup,0,0,0,6,130,151.59016190951192,81.75379568822956,282.99777958280174,201.24398389457218,0.5,5
476,uniform,24,4,4,6,126,145.16865244002517,85.75379568822956,282.99777958280174,197.24398389457218,0.5,5
476,uncertainty,24,1,10,5,117,181.8816946295156,196.10264322026543,282.99777958280174,86.8951363625363,0.8,5
476,portfolio_voi,24,2,8,5,108,179.02554983237502,150.96478083507915,282.99777958280174,132.0329987477226,0.8,5
